time,compressor power,compressor mark,AC PTC power,AC PTC mark,battery PTC power,battery PTC mark,MCU front power,MCU front mark,MCU rear power,MCU rear mark,DCDC power,DCDC mark,fan power,fan mark,water pump power,water pump mark,blower power,blower mark,others power,others mark,battery power,battery mark,mechanical ratio,low voltage ratio,high voltage ratio,MCU rear ratio,battery PTC ratio,AC PTC ratio,MCU front ratio,compressor ratio
2146,0,0,6.1,1,5,1,0.1,1,0.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.88405747,5.79 ,70.32 ,16.70238885,35.07 ,35.25 ,7.181668619,0
2147,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.87633224,5.80 ,70.33 ,16.69698651,35.08 ,35.25 ,7.179345729,0
2148,0,0,6.1,1,5,1,0.1,1,0.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.86898068,5.80 ,70.33 ,16.69174896,35.08 ,35.25 ,7.177231715,0
2149,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.86132311,5.80 ,70.34 ,16.68639397,35.08 ,35.26 ,7.174929139,0
2150,0,0,6.1,1,5,1,-0.1,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.85342848,5.80 ,70.35 ,16.68104241,35.09 ,35.26 ,7.172386064,0
2151,0,0,6.1,1,5,1,-0.1,0,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.84529701,5.80 ,70.36 ,16.67545239,35.09 ,35.26 ,7.16984462,0
2152,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.8375391,5.80 ,70.36 ,16.67002714,35.10 ,35.27 ,7.167511961,0
2153,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.82984385,5.80 ,70.37 ,16.66464571,35.10 ,35.27 ,7.165198139,0
2154,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.82215357,5.80 ,70.38 ,16.65926776,35.10 ,35.27 ,7.162885812,0
2155,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.81446825,5.80 ,70.38 ,16.65389327,35.11 ,35.28 ,7.160574976,0
2156,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.80678788,5.80 ,70.39 ,16.64852225,35.11 ,35.28 ,7.15826563,0
2157,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.79916993,5.80 ,70.40 ,16.64319488,35.11 ,35.28 ,7.155975051,0
2158,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.79149942,5.81 ,70.40 ,16.63783075,35.12 ,35.29 ,7.153668671,0
2159,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.78383386,5.81 ,70.41 ,16.63247009,35.12 ,35.29 ,7.151363778,0
2160,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.77617324,5.81 ,70.42 ,16.62711287,35.12 ,35.29 ,7.149060369,0
2161,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.76851755,5.81 ,70.42 ,16.62175911,35.13 ,35.30 ,7.146758444,0
2162,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.7608668,5.81 ,70.43 ,16.6164088,35.13 ,35.30 ,7.144458,0
2163,0,0,6.2,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.75316372,5.81 ,70.44 ,16.6110219,35.13 ,35.30 ,7.142141827,0
2164,0,0,6.2,1,5,1,-0.1,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.74528196,5.81 ,70.44 ,16.60567849,35.14 ,35.31 ,7.139603469,0
2165,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.73764607,5.81 ,70.45 ,16.60033852,35.14 ,35.31 ,7.137307551,0
2166,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.72995797,5.81 ,70.46 ,16.59496203,35.14 ,35.31 ,7.134995933,0
2167,0,0,6.2,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.72221775,5.81 ,70.46 ,16.5895491,35.15 ,35.32 ,7.132668648,0
2168,0,0,6.2,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.71448259,5.81 ,70.47 ,16.58413971,35.15 ,35.32 ,7.13034288,0
2169,0,0,6.2,1,5,1,0.4,1,0.7,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.70882772,5.82 ,70.48 ,16.58001856,35.15 ,35.32 ,7.128809162,0
2170,0,0,6.2,1,5,1,0.4,1,0.7,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.70323379,5.82 ,70.48 ,16.57594014,35.15 ,35.33 ,7.127293652,0
2171,0,0,6.2,1,5,1,0.4,1,0.7,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.6975868,5.82 ,70.49 ,16.57182473,35.16 ,35.33 ,7.12576207,0
2172,0,0,6.2,1,5,1,3.6,1,4,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.70385772,5.82 ,70.48 ,16.57305207,35.15 ,35.33 ,7.130805642,0
2173,0,0,6.2,1,5,1,1.7,1,2,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.70297856,5.82 ,70.48 ,16.57102817,35.15 ,35.33 ,7.131950398,0
2174,0,0,6.2,1,5,1,0.5,1,0.5,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.69715567,5.82 ,70.48 ,16.56647941,35.16 ,35.33 ,7.130676261,0
2175,0,0,6.2,1,5,1,1.5,1,2.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.69609688,5.82 ,70.49 ,16.56473941,35.16 ,35.33 ,7.131357474,0
2176,0,0,6.2,1,5,1,0.6,1,1.4,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.69211091,5.82 ,70.49 ,16.56195758,35.16 ,35.33 ,7.130153335,0
2177,0,0,6.1,1,5,1,0.3,1,0.2,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.68544032,5.82 ,70.49 ,16.55693602,35.16 ,35.33 ,7.128504303,0
2178,0,0,6.1,1,5,1,-0.4,0,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.67688817,5.82 ,70.50 ,16.5515558,35.17 ,35.34 ,7.125332365,0
2179,0,0,6.1,1,5,1,0.1,1,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.66931248,5.82 ,70.51 ,16.54602035,35.17 ,35.34 ,7.123292135,0
2180,0,0,6.1,1,5,1,0.2,1,0.2,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.66247303,5.82 ,70.52 ,16.54104853,35.17 ,35.34 ,7.121424503,0
2181,0,0,6.1,1,5,1,0.2,1,0.2,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.65563808,5.82 ,70.52 ,16.53607998,35.17 ,35.35 ,7.119558102,0
2182,0,0,6.1,1,5,1,0.1,1,0.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.64844212,5.82 ,70.53 ,16.53095448,35.18 ,35.35 ,7.11748764,0
2183,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.64088539,5.83 ,70.53 ,16.5256721,35.18 ,35.35 ,7.115213286,0
2184,0,0,6.1,1,5,1,-0.1,0,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.63296813,5.83 ,70.54 ,16.52023293,35.18 ,35.36 ,7.112735202,0
2185,0,0,6.1,1,5,1,0,0,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.62523849,5.83 ,70.55 ,16.51475768,35.19 ,35.36 ,7.110480811,0
2186,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.61769635,5.83 ,70.55 ,16.5094855,35.19 ,35.36 ,7.108210856,0
2187,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.61015903,5.83 ,70.56 ,16.50421668,35.19 ,35.37 ,7.10594235,0
2188,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.60257012,5.83 ,70.57 ,16.4989118,35.20 ,35.37 ,7.10365832,0
2189,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.5949861,5.83 ,70.57 ,16.49361034,35.20 ,35.37 ,7.101375757,0
2190,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.58746326,5.83 ,70.58 ,16.48835165,35.21 ,35.38 ,7.099111611,0
2191,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.57988893,5.83 ,70.59 ,16.48305696,35.21 ,35.38 ,7.096831969,0
2192,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.57237572,5.83 ,70.59 ,16.477805,35.21 ,35.38 ,7.094570718,0
2193,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.56486729,5.83 ,70.60 ,16.47255638,35.22 ,35.39 ,7.092310908,0
2194,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.55736364,5.83 ,70.61 ,16.4673111,35.22 ,35.39 ,7.090052538,0
2195,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.54986477,5.84 ,70.61 ,16.46206916,35.22 ,35.39 ,7.087795605,0
2196,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.54242677,5.84 ,70.62 ,16.45686978,35.23 ,35.40 ,7.085556993,0
2197,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.53499347,5.84 ,70.63 ,16.45167367,35.23 ,35.40 ,7.083319794,0
2198,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.52756486,5.84 ,70.63 ,16.44648085,35.23 ,35.40 ,7.081084008,0
2199,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.52019693,5.84 ,70.64 ,16.44133045,35.24 ,35.40 ,7.078866486,0
2200,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.51283362,5.84 ,70.65 ,16.43618327,35.24 ,35.41 ,7.076650352,0
2201,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.50547492,5.84 ,70.65 ,16.43103931,35.24 ,35.41 ,7.074435606,0
2202,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.49806493,5.84 ,70.66 ,16.42585951,35.25 ,35.41 ,7.072205424,0
2203,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.49065961,5.84 ,70.67 ,16.42068297,35.25 ,35.42 ,7.069976648,0
2204,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.48325896,5.84 ,70.67 ,16.41550969,35.25 ,35.42 ,7.067749276,0
2205,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.47586297,5.84 ,70.68 ,16.41033966,35.26 ,35.42 ,7.065523307,0
2206,0,0,6,1,5,1,-0.1,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.46828984,5.85 ,70.69 ,16.40521187,35.26 ,35.43 ,7.063077968,0
2207,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.46095891,5.85 ,70.69 ,16.40008728,35.26 ,35.43 ,7.060871634,0
2208,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.45363256,5.85 ,70.70 ,16.39496589,35.27 ,35.43 ,7.058666677,0
2209,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.44631079,5.85 ,70.71 ,16.38984769,35.27 ,35.43 ,7.056463096,0
2210,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.43899359,5.85 ,70.71 ,16.38473269,35.27 ,35.44 ,7.054260892,0
2211,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.43168095,5.85 ,70.72 ,16.37962089,35.28 ,35.44 ,7.052060061,0
2212,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.42442841,5.85 ,70.72 ,16.37455109,35.28 ,35.44 ,7.049877319,0
2213,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.41712486,5.85 ,70.73 ,16.36944564,35.28 ,35.45 ,7.047679222,0
2214,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.40982586,5.85 ,70.74 ,16.36434336,35.29 ,35.45 ,7.045482496,0
2215,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.40258684,5.85 ,70.74 ,16.35928302,35.29 ,35.45 ,7.043303823,0
2216,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.3953523,5.85 ,70.75 ,16.35422581,35.29 ,35.46 ,7.041126497,0
2217,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.38812223,5.86 ,70.76 ,16.34917172,35.30 ,35.46 ,7.038950517,0
2218,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.38089663,5.86 ,70.76 ,16.34412075,35.30 ,35.46 ,7.036775881,0
2219,0,0,5.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.3737308,5.86 ,70.77 ,16.33911156,35.30 ,35.46 ,7.034619232,0
2220,0,0,5.9,1,5,1,0.3,1,0.6,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.36814533,5.86 ,70.77 ,16.33513821,35.31 ,35.47 ,7.033007121,0
2221,0,0,5.8,1,5,1,1.8,1,1.7,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.36738493,5.86 ,70.77 ,16.33284148,35.31 ,35.47 ,7.034543453,0
2222,0,0,5.8,1,5,1,3.6,1,4.3,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.37453786,5.86 ,70.77 ,16.33495394,35.30 ,35.46 ,7.039583918,0
2223,0,0,5.9,1,5,1,2.9,1,3.8,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.37945688,5.86 ,70.76 ,16.33630781,35.30 ,35.46 ,7.043149073,0
2224,0,0,5.8,1,5,1,1.5,1,1.8,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.37827612,5.86 ,70.76 ,16.33428838,35.30 ,35.46 ,7.043987737,0
2225,0,0,5.9,1,5,1,1.6,1,2.5,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.3784878,5.86 ,70.76 ,16.33357567,35.30 ,35.46 ,7.044912129,0
2226,0,0,5.9,1,5,1,0.4,1,0.6,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.3730953,5.86 ,70.77 ,16.32957539,35.30 ,35.46 ,7.043519912,0
2227,0,0,5.8,1,5,1,-0.4,0,-0.5,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.36438238,5.86 ,70.77 ,16.32379187,35.31 ,35.47 ,7.040590502,0
2228,0,0,5.8,1,5,1,-0.9,0,-0.2,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.35525784,5.86 ,70.78 ,16.3187575,35.31 ,35.47 ,7.036500339,0
2229,0,0,5.8,1,5,1,-0.5,0,-0.2,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.34686119,5.86 ,70.79 ,16.31357211,35.32 ,35.47 ,7.033289079,0
2230,0,0,5.8,1,5,1,-0.3,0,-0.2,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.33883071,5.86 ,70.80 ,16.30831285,35.32 ,35.48 ,7.030517863,0
2231,0,0,5.8,1,5,1,-0.1,0,0.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.33170807,5.87 ,70.80 ,16.3035714,35.32 ,35.48 ,7.028136671,0
2232,0,0,5.8,1,5,1,0.2,1,0.2,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.32536705,5.87 ,70.81 ,16.29895321,35.33 ,35.48 ,7.026413843,0
2233,0,0,5.8,1,5,1,0,0,0.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.31848836,5.87 ,70.81 ,16.29421754,35.33 ,35.48 ,7.024270817,0
2234,0,0,5.8,1,5,1,-0.1,0,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.31107235,5.87 ,70.82 ,16.28912904,35.33 ,35.49 ,7.021943308,0
2235,0,0,5.8,1,5,1,0.5,1,0.4,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.30564587,5.87 ,70.83 ,16.28479858,35.34 ,35.49 ,7.02084729,0
2236,0,0,5.9,1,5,1,1.7,1,2.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.30539978,5.87 ,70.83 ,16.28332065,35.34 ,35.49 ,7.022079129,0
2237,0,0,5.8,1,5,1,1.9,1,2.7,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.30665121,5.87 ,70.82 ,16.28298658,35.33 ,35.49 ,7.023664629,0
2238,0,0,5.8,1,5,1,0.9,1,1.6,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.30411646,5.87 ,70.83 ,16.28087115,35.34 ,35.49 ,7.023245313,0
2239,0,0,5.7,1,5,1,-0.2,0,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.29659248,5.87 ,70.83 ,16.27587218,35.34 ,35.49 ,7.0207203,0
2240,0,0,5.8,1,5,1,-0.2,0,0.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.28937856,5.87 ,70.84 ,16.27123125,35.34 ,35.50 ,7.01814731,0
2241,0,0,5.8,1,5,1,0,0,0.1,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.28252925,5.87 ,70.84 ,16.26651671,35.35 ,35.50 ,7.016012542,0
2242,0,0,5.8,1,5,1,0.2,1,0.2,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.27622442,5.87 ,70.85 ,16.26192526,35.35 ,35.50 ,7.014299161,0
2243,0,0,5.7,1,5,1,0.1,1,0.2,1,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.26979805,5.88 ,70.86 ,16.25741297,35.35 ,35.50 ,7.01238509,0
2244,0,0,5.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.26278098,5.88 ,70.86 ,16.2525105,35.35 ,35.51 ,7.010270485,0
2245,0,0,5.8,1,5,1,-0.1,0,-0.1,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.2554627,5.88 ,70.87 ,16.24749077,35.36 ,35.51 ,7.007971935,0
2246,0,0,5.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.24845413,5.88 ,70.87 ,16.24259421,35.36 ,35.51 ,7.00585992,0
2247,0,0,5.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.24144978,5.88 ,70.88 ,16.2377006,35.36 ,35.52 ,7.003749177,0
2248,0,0,5.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.23450409,5.88 ,70.89 ,16.23284798,35.37 ,35.52 ,7.001656113,0
2249,0,0,5.8,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.22750815,5.88 ,70.89 ,16.22796024,35.37 ,35.52 ,6.999547902,0
2250,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.22051641,5.88 ,70.90 ,16.22307545,35.37 ,35.52 ,6.997440961,0
2251,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.21347454,5.88 ,70.90 ,16.21815563,35.38 ,35.53 ,6.995318912,0
2252,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.20643693,5.88 ,70.91 ,16.21323879,35.38 ,35.53 ,6.993198149,0
2253,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.19945788,5.88 ,70.92 ,16.20836285,35.38 ,35.53 ,6.991095028,0
2254,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.19242877,5.89 ,70.92 ,16.20345194,35.39 ,35.54 ,6.988976825,0
2255,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.18545813,5.89 ,70.93 ,16.19858189,35.39 ,35.54 ,6.986876242,0
2256,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.17849168,5.89 ,70.93 ,16.19371476,35.39 ,35.54 ,6.984776922,0
2257,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.17152942,5.89 ,70.94 ,16.18885056,35.39 ,35.55 ,6.982678862,0
2258,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.16457134,5.89 ,70.95 ,16.18398928,35.40 ,35.55 ,6.980582063,0
2259,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.15761744,5.89 ,70.95 ,16.17913091,35.40 ,35.55 ,6.978486522,0
2260,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.15066771,5.89 ,70.96 ,16.17427547,35.40 ,35.56 ,6.97639224,0
2261,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.14361411,5.89 ,70.96 ,16.16934745,35.41 ,35.56 ,6.974266658,0
2262,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.13667278,5.89 ,70.97 ,16.16449787,35.41 ,35.56 ,6.972174907,0
2263,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.12968166,5.89 ,70.98 ,16.15961351,35.41 ,35.56 ,6.970068151,0
2264,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.12269477,5.89 ,70.98 ,16.1547321,35.42 ,35.57 ,6.967962669,0
2265,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.11571209,5.90 ,70.99 ,16.14985363,35.42 ,35.57 ,6.965858458,0
2266,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.10873363,5.90 ,70.99 ,16.14497811,35.42 ,35.57 ,6.963755518,0
2267,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.10175938,5.90 ,71.00 ,16.14010554,35.42 ,35.58 ,6.961653847,0
2268,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.09478935,5.90 ,71.01 ,16.1352359,35.43 ,35.58 ,6.959553445,0
2269,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.08782351,5.90 ,71.01 ,16.1303692,35.43 ,35.58 ,6.957454309,0
2270,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.08086188,5.90 ,71.02 ,16.12550544,35.43 ,35.59 ,6.955356439,0
2271,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.07390444,5.90 ,71.03 ,16.12064461,35.44 ,35.59 ,6.953259834,0
2272,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.0669512,5.90 ,71.03 ,16.11578671,35.44 ,35.59 ,6.951164493,0
2273,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.05994852,5.90 ,71.04 ,16.11089426,35.44 ,35.59 ,6.949054253,0
2274,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.05300368,5.90 ,71.04 ,16.10604224,35.45 ,35.60 ,6.946961445,0
2275,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.04600946,5.90 ,71.05 ,16.10115571,35.45 ,35.60 ,6.944853757,0
2276,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.03901949,5.91 ,71.06 ,16.09627214,35.45 ,35.60 ,6.942747346,0
2277,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.03208725,5.91 ,71.06 ,16.09142892,35.45 ,35.61 ,6.940658335,0
2278,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.02510572,5.91 ,71.07 ,16.08655125,35.46 ,35.61 ,6.938554469,0
2279,0,0,5.9,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.01818185,5.91 ,71.07 ,16.08171387,35.46 ,35.61 ,6.93646798,0
2280,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.01115534,5.91 ,71.08 ,16.07680478,35.46 ,35.62 ,6.93435056,0
2281,0,0,6.1,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,23.00413313,5.91 ,71.09 ,16.07189869,35.47 ,35.62 ,6.932234433,0
2282,0,0,6,1,5,1,0,0,0,0,1.154,1,0.06,1,0.094,1,1,1,0,0,5,1,22.99716853,5.91 ,71.09 ,16.06703286,35.47 ,35.62 ,6.93013567,0
